"market","YearQuarter","internal_industry","internal_class","CityType","Pandemic","Go_Stay","leasedSF","avg_occupancy_proportion"
"Manhattan",2024 Q2,"Finance","A",1,"Post","Go",20433,0.504615385
"Manhattan",2024 Q2,"Tech","O",1,"Post","Go",18058,0.504615385
"Manhattan",2024 Q2,"Legal","O",1,"Post","Stay",11535,0.504615385
"Manhattan",2024 Q2,"Finance","A",1,"Post","Go",35871,0.504615385
"Manhattan",2024 Q2,"Finance","O",1,"Post","Go",15000,0.504615385
"Manhattan",2024 Q2,"Tech","O",1,"Post","Go",40264,0.504615385
"Manhattan",2024 Q2,"Tech","A",1,"Post","Go",17421,0.504615385
"Manhattan",2024 Q2,"Tech","A",1,"Post","Stay",42232,0.504615385
"Manhattan",2024 Q2,"Finance","A",1,"Post","Stay",53333,0.504615385
"Manhattan",2024 Q2,"Finance","A",1,"Post","Go",11823,0.504615385
"Manhattan",2024 Q2,"Tech","A",1,"Post","Go",145985,0.504615385
"Manhattan",2024 Q2,"Finance","A",1,"Post","Go",40553,0.504615385
"Manhattan",2024 Q2,"Legal","A",1,"Post","Stay",22944,0.504615385
"Manhattan",2024 Q2,"Tech","A",1,"Post","Go",67208,0.504615385
"Manhattan",2024 Q2,"Tech","O",1,"Post","Go",17705,0.504615385
"Manhattan",2024 Q2,"Finance","A",1,"Post","Go",10777,0.504615385
"Manhattan",2024 Q2,"Legal","A",1,"Post","Go",12919,0.504615385
"Manhattan",2024 Q2,"Finance","A",1,"Post","Go",66444,0.504615385
"Manhattan",2024 Q2,"Finance","A",1,"Post","Go",49183,0.504615385
"Manhattan",2024 Q2,"Legal","O",1,"Post","Stay",10320,0.504615385
"Manhattan",2024 Q2,"Finance","A",1,"Post","Go",27964,0.504615385
"Manhattan",2024 Q2,"Tech","O",1,"Post","Go",21400,0.504615385
"Manhattan",2024 Q2,"Legal","A",1,"Post","Go",64120,0.504615385
"Manhattan",2024 Q2,"Tech","A",1,"Post","Go",45000,0.504615385
"Manhattan",2024 Q2,"Legal","A",1,"Post","Stay",121369,0.504615385
"Manhattan",2024 Q2,"Finance","A",1,"Post","Go",75825,0.504615385
"Manhattan",2024 Q2,"Tech","A",1,"Post","Stay",14078,0.504615385
"Manhattan",2024 Q3,"Legal","A",1,"Post","Stay",29499,0.474615385
"Manhattan",2024 Q3,"Finance","A",1,"Post","Go",14217,0.474615385
"Manhattan",2024 Q3,"Finance","A",1,"Post","Go",12455,0.474615385
"Manhattan",2024 Q3,"Legal","A",1,"Post","Stay",10942,0.474615385
"Manhattan",2024 Q3,"Finance","A",1,"Post","Go",10004,0.474615385
"Manhattan",2024 Q3,"Finance","A",1,"Post","Stay",23000,0.474615385
"Manhattan",2024 Q3,"Finance","A",1,"Post","Go",97995,0.474615385
"Manhattan",2024 Q3,"Finance","A",1,"Post","Go",41191,0.474615385
"Manhattan",2024 Q3,"Finance","A",1,"Post","Go",40553,0.474615385
"Manhattan",2024 Q3,"Legal","A",1,"Post","Stay",333457,0.474615385
"Manhattan",2024 Q3,"Tech","O",1,"Post","Go",11985,0.474615385
"Manhattan",2024 Q3,"Legal","A",1,"Post","Stay",31397,0.474615385
"Manhattan",2024 Q3,"Finance","A",1,"Post","Stay",28045,0.474615385
"Manhattan",2024 Q3,"Finance","A",1,"Post","Go",16298,0.474615385
"Manhattan",2024 Q3,"Legal","O",1,"Post","Go",13394,0.474615385
"Manhattan",2024 Q3,"Finance","A",1,"Post","Stay",29337,0.474615385
"Manhattan",2024 Q3,"Finance","A",1,"Post","Go",55662,0.474615385
"Manhattan",2024 Q3,"Tech","O",1,"Post","Stay",132000,0.474615385
"Manhattan",2024 Q3,"Tech","O",1,"Post","Go",15158,0.474615385
"Manhattan",2024 Q3,"Finance","A",1,"Post","Go",10820,0.474615385
"Manhattan",2024 Q3,"Tech","O",1,"Post","Go",24156,0.474615385
"Manhattan",2024 Q3,"Legal","A",1,"Post","Stay",70225,0.474615385
"Manhattan",2024 Q3,"Tech","O",1,"Post","Go",23000,0.474615385
"Manhattan",2024 Q3,"Finance","O",1,"Post","Stay",12335,0.474615385
"Manhattan",2024 Q3,"Finance","A",1,"Post","Stay",21470,0.474615385
"Manhattan",2024 Q3,"Finance","A",1,"Post","Go",10000,0.474615385
"Manhattan",2024 Q3,"Finance","A",1,"Post","Stay",16929,0.474615385
"Manhattan",2024 Q3,"Finance","A",1,"Post","Go",21557,0.474615385
"Manhattan",2024 Q3,"Tech","A",1,"Post","Go",24252,0.474615385
"Manhattan",2024 Q3,"Finance","A",1,"Post","Go",10725,0.474615385
"Manhattan",2024 Q3,"Tech","A",1,"Post","Go",37191,0.474615385
"Manhattan",2024 Q3,"Finance","A",1,"Post","Go",23685,0.474615385
"Manhattan",2024 Q3,"Tech","O",1,"Post","Go",11474,0.474615385
"Manhattan",2024 Q3,"Finance","A",1,"Post","Go",16428,0.474615385
"Manhattan",2024 Q3,"Tech","O",1,"Post","Stay",51000,0.474615385
"Manhattan",2024 Q3,"Finance","O",1,"Post","Go",18735,0.474615385
"Manhattan",2024 Q3,"Tech","A",1,"Post","Go",27334,0.474615385
"Manhattan",2024 Q3,"Tech","O",1,"Post","Stay",11059,0.474615385
"Manhattan",2024 Q3,"Tech","O",1,"Post","Stay",28000,0.474615385
"Manhattan",2024 Q3,"Tech","O",1,"Post","Stay",14380,0.474615385
"Manhattan",2024 Q3,"Finance","A",1,"Post","Stay",146200,0.474615385
"Manhattan",2024 Q3,"Tech","O",1,"Post","Go",12040,0.474615385
"Manhattan",2024 Q3,"Tech","A",1,"Post","Stay",30668,0.474615385
"Manhattan",2024 Q3,"Finance","A",1,"Post","Go",15361,0.474615385
"Manhattan",2024 Q3,"Tech","O",1,"Post","Stay",172119,0.474615385
"Manhattan",2024 Q3,"Legal","A",1,"Post","Go",10000,0.474615385
"Manhattan",2024 Q3,"Finance","A",1,"Post","Stay",12586,0.474615385
"Manhattan",2024 Q3,"Finance","A",1,"Post","Go",18800,0.474615385
"Manhattan",2024 Q3,"Finance","O",1,"Post","Go",10887,0.474615385
"Manhattan",2024 Q3,"Finance","A",1,"Post","Stay",26255,0.474615385
"Manhattan",2024 Q3,"Tech","O",1,"Post","Stay",29915,0.474615385
"Manhattan",2024 Q3,"Legal","O",1,"Post","Stay",12007,0.474615385
"Manhattan",2024 Q3,"Finance","A",1,"Post","Stay",24600,0.474615385
"Manhattan",2024 Q3,"Finance","A",1,"Post","Stay",1058571,0.474615385
"Manhattan",2024 Q3,"Finance","O",1,"Post","Stay",26000,0.474615385
"Manhattan",2024 Q3,"Finance","A",1,"Post","Go",149437,0.474615385
"Manhattan",2024 Q3,"Tech","A",1,"Post","Go",103101,0.474615385
"Manhattan",2024 Q3,"Finance","O",1,"Post","Go",43410,0.474615385
"Manhattan",2024 Q3,"Finance","A",1,"Post","Stay",17320,0.474615385
"Manhattan",2024 Q3,"Tech","O",1,"Post","Go",41854,0.474615385
"Manhattan",2024 Q3,"Legal","O",1,"Post","Stay",38050,0.474615385
"Manhattan",2024 Q3,"Finance","A",1,"Post","Go",19000,0.474615385
"Manhattan",2024 Q3,"Tech","O",1,"Post","Go",13619,0.474615385
"Manhattan",2024 Q3,"Finance","A",1,"Post","Go",15375,0.474615385
"Manhattan",2024 Q3,"Legal","A",1,"Post","Stay",42394,0.474615385
"Manhattan",2024 Q3,"Finance","A",1,"Post","Stay",10279,0.474615385
"Manhattan",2024 Q3,"Finance","A",1,"Post","Stay",307336,0.474615385
"Manhattan",2024 Q3,"Tech","O",1,"Post","Go",24005,0.474615385
"Manhattan",2024 Q3,"Finance","A",1,"Post","Go",11091,0.474615385
"Manhattan",2024 Q3,"Tech","O",1,"Post","Stay",11511,0.474615385
"Manhattan",2024 Q3,"Finance","A",1,"Post","Stay",56853,0.474615385
"Philadelphia",2018 Q1,"Tech","O",0,"Pre","Go",24112,1
"Philadelphia",2018 Q1,"Finance","O",0,"Pre","Go",21695,1
"Philadelphia",2018 Q2,"Legal","A",0,"Pre","Go",33715,1
"Philadelphia",2018 Q2,"Finance","A",0,"Pre","Go",139725,1
"Philadelphia",2018 Q2,"Finance","A",0,"Pre","Go",97448,1
"Philadelphia",2018 Q3,"Finance","A",0,"Pre","Go",151881,1
"Philadelphia",2018 Q3,"Finance","O",0,"Pre","Stay",42746,1
"Philadelphia",2018 Q3,"Tech","A",0,"Pre","Go",64263,1
"Philadelphia",2018 Q3,"Legal","A",0,"Pre","Go",27386,1
"Philadelphia",2018 Q3,"Tech","A",0,"Pre","Go",150000,1
"Philadelphia",2018 Q3,"Finance","A",0,"Pre","Go",50482,1
"Philadelphia",2018 Q4,"Finance","O",0,"Pre","Go",51420,1
"Philadelphia",2018 Q4,"Finance","A",0,"Pre","Go",40565,1
"Philadelphia",2019 Q1,"Finance","A",0,"Pre","Go",13119,1
"Philadelphia",2019 Q1,"Finance","A",0,"Pre","Stay",49999,1
"Philadelphia",2019 Q1,"Finance","A",0,"Pre","Go",27660,1
"Philadelphia",2019 Q1,"Finance","A",0,"Pre","Go",63334,1
"Philadelphia",2019 Q2,"Tech","A",0,"Pre","Go",23363,1
"Philadelphia",2019 Q2,"Tech","A",0,"Pre","Stay",58798,1
"Philadelphia",2019 Q2,"Tech","A",0,"Pre","Go",11741,1
"Philadelphia",2019 Q2,"Finance","A",0,"Pre","Go",39382,1
"Philadelphia",2019 Q2,"Finance","A",0,"Pre","Go",21626,1
"Philadelphia",2019 Q2,"Finance","O",0,"Pre","Stay",130000,1
"Philadelphia",2019 Q3,"Finance","A",0,"Pre","Go",31247,1
"Philadelphia",2019 Q4,"Finance","O",0,"Pre","Stay",17818,1
"Philadelphia",2019 Q4,"Tech","A",0,"Pre","Go",25121,1
"Philadelphia",2019 Q4,"Tech","A",0,"Pre","Go",20501,1
"Philadelphia",2019 Q4,"Legal","A",0,"Pre","Go",20960,1
"Philadelphia",2020 Q1,"Tech","A",0,"Pre","Go",18730,0.817142857
"Philadelphia",2020 Q1,"Finance","O",0,"Pre","Go",10098,0.817142857
"Philadelphia",2020 Q1,"Tech","O",0,"Pre","Go",26125,0.817142857
"Philadelphia",2020 Q1,"Finance","A",0,"Pre","Go",14040,0.817142857
"Philadelphia",2020 Q1,"Legal","A",0,"Pre","Go",14775,0.817142857
"Philadelphia",2020 Q1,"Tech","A",0,"Pre","Go",32500,0.817142857
"Philadelphia",2020 Q1,"Tech","O",0,"Pre","Go",39712,0.817142857
"Philadelphia",2020 Q1,"Tech","O",0,"Pre","Go",10641,0.817142857
"Philadelphia",2020 Q1,"Tech","A",0,"Pre","Go",11970,0.817142857
"Philadelphia",2020 Q3,"Finance","A",0,"Post","Go",58877,0.240714286
"Philadelphia",2020 Q3,"Finance","A",0,"Post","Stay",10142,0.240714286
"Philadelphia",2020 Q4,"Legal","A",0,"Post","Stay",196000,0.241538462
"Philadelphia",2020 Q4,"Tech","A",0,"Post","Go",15195,0.241538462
"Philadelphia",2021 Q1,"Legal","A",0,"Post","Go",15000,0.234615385
"Philadelphia",2021 Q1,"Legal","A",0,"Post","Stay",10866,0.234615385
"Philadelphia",2021 Q1,"Finance","O",0,"Post","Stay",20964,0.234615385
"Philadelphia",2021 Q1,"Legal","A",0,"Post","Go",45121,0.234615385
"Philadelphia",2021 Q2,"Tech","A",0,"Post","Stay",13923,0.271538462
"Philadelphia",2021 Q2,"Legal","A",0,"Post","Go",11525,0.271538462
"Philadelphia",2021 Q2,"Legal","A",0,"Post","Stay",15000,0.271538462
"Philadelphia",2021 Q2,"Legal","A",0,"Post","Stay",21924,0.271538462
"Philadelphia",2021 Q2,"Finance","A",0,"Post","Go",54726,0.271538462
"Philadelphia",2021 Q2,"Legal","A",0,"Post","Stay",14633,0.271538462
"Philadelphia",2021 Q2,"Legal","A",0,"Post","Stay",109000,0.271538462
"Philadelphia",2021 Q2,"Tech","A",0,"Post","Go",44000,0.271538462
"Philadelphia",2021 Q3,"Finance","O",0,"Post","Stay",24586,0.319230769
"Philadelphia",2021 Q3,"Finance","A",0,"Post","Stay",11703,0.319230769
"Philadelphia",2021 Q4,"Tech","A",0,"Post","Stay",13292,0.343846154
"Philadelphia",2021 Q4,"Tech","A",0,"Post","Go",13331,0.343846154
"Philadelphia",2021 Q4,"Tech","O",0,"Post","Go",14663,0.343846154
"Philadelphia",2021 Q4,"Legal","A",0,"Post","Go",16000,0.343846154
"Philadelphia",2021 Q4,"Finance","O",0,"Post","Go",233000,0.343846154
"Philadelphia",2021 Q4,"Finance","O",0,"Post","Go",24367,0.343846154
"Philadelphia",2021 Q4,"Tech","O",0,"Post","Go",15550,0.343846154
"Philadelphia",2021 Q4,"Legal","A",0,"Post","Stay",28193,0.343846154
"Philadelphia",2021 Q4,"Tech","O",0,"Post","Go",36793,0.343846154
"Philadelphia",2022 Q1,"Tech","A",0,"Post","Stay",11200,0.326923077
"Philadelphia",2022 Q1,"Finance","A",0,"Post","Go",10056,0.326923077
"Philadelphia",2022 Q1,"Finance","A",0,"Post","Stay",24985,0.326923077
"Philadelphia",2022 Q1,"Legal","O",0,"Post","Go",12321,0.326923077
"Philadelphia",2022 Q1,"Tech","A",0,"Post","Go",35000,0.326923077
"Philadelphia",2022 Q1,"Finance","A",0,"Post","Stay",27617,0.326923077
"Philadelphia",2022 Q1,"Finance","O",0,"Post","Go",26324,0.326923077
"Philadelphia",2022 Q1,"Finance","A",0,"Post","Go",20158,0.326923077
"Philadelphia",2022 Q2,"Tech","A",0,"Post","Go",36744,0.374285714
"Philadelphia",2022 Q2,"Legal","A",0,"Post","Go",36196,0.374285714
"Philadelphia",2022 Q2,"Tech","A",0,"Post","Go",15000,0.374285714
"Philadelphia",2022 Q2,"Tech","A",0,"Post","Go",10450,0.374285714
"Philadelphia",2022 Q2,"Legal","A",0,"Post","Go",13477,0.374285714
"Philadelphia",2022 Q2,"Finance","A",0,"Post","Go",10056,0.374285714
"Philadelphia",2022 Q2,"Finance","A",0,"Post","Stay",22691,0.374285714
"Philadelphia",2022 Q3,"Finance","A",0,"Post","Go",22382,0.376315789
"Philadelphia",2022 Q3,"Tech","A",0,"Post","Go",50850,0.376315789
"Philadelphia",2022 Q3,"Finance","A",0,"Post","Stay",13594,0.376315789
"Philadelphia",2022 Q3,"Finance","A",0,"Post","Go",35940,0.376315789
"Philadelphia",2022 Q3,"Finance","A",0,"Post","Go",23000,0.376315789
"Philadelphia",2022 Q3,"Legal","A",0,"Post","Go",20000,0.376315789
"Philadelphia",2022 Q3,"Finance","A",0,"Post","Go",12781,0.376315789
"Philadelphia",2022 Q3,"Legal","A",0,"Post","Go",48232,0.376315789
"Philadelphia",2022 Q3,"Legal","A",0,"Post","Stay",37174,0.376315789
"Philadelphia",2022 Q4,"Finance","A",0,"Post","Go",26552,0.385833333
"Philadelphia",2022 Q4,"Finance","A",0,"Post","Go",26449,0.385833333
"Philadelphia",2022 Q4,"Finance","A",0,"Post","Go",438000,0.385833333
"Philadelphia",2022 Q4,"Finance","A",0,"Post","Go",23915,0.385833333
"Philadelphia",2022 Q4,"Legal","A",0,"Post","Go",11463,0.385833333
"Philadelphia",2022 Q4,"Legal","A",0,"Post","Stay",26206,0.385833333
"Philadelphia",2023 Q1,"Legal","A",0,"Post","Go",14633,0.410769231
"Philadelphia",2023 Q1,"Tech","O",0,"Post","Go",20252,0.410769231
"Philadelphia",2023 Q1,"Finance","A",0,"Post","Stay",17465,0.410769231
"Philadelphia",2023 Q1,"Finance","A",0,"Post","Go",1e+05,0.410769231
"Philadelphia",2023 Q2,"Finance","A",0,"Post","Go",74091,0.41
"Philadelphia",2023 Q2,"Finance","A",0,"Post","Stay",31000,0.41
"Philadelphia",2023 Q2,"Legal","A",0,"Post","Go",79337,0.41
"Philadelphia",2023 Q2,"Finance","A",0,"Post","Go",10104,0.41
"Philadelphia",2023 Q3,"Finance","A",0,"Post","Go",15702,0.394615385
"Philadelphia",2023 Q3,"Legal","O",0,"Post","Stay",22183,0.394615385
"Philadelphia",2023 Q3,"Finance","A",0,"Post","Stay",63218,0.394615385
"Philadelphia",2023 Q3,"Finance","A",0,"Post","Go",50144,0.394615385
"Philadelphia",2023 Q3,"Legal","A",0,"Post","Go",12400,0.394615385
"Philadelphia",2023 Q3,"Finance","A",0,"Post","Go",24273,0.394615385
"Philadelphia",2023 Q3,"Finance","A",0,"Post","Stay",51262,0.394615385
"Philadelphia",2023 Q3,"Legal","A",0,"Post","Go",31155,0.394615385
"Philadelphia",2023 Q3,"Legal","A",0,"Post","Go",41175,0.394615385
"Philadelphia",2023 Q3,"Tech","O",0,"Post","Go",55000,0.394615385
"Philadelphia",2023 Q4,"Legal","A",0,"Post","Go",14074,0.402307692
"Philadelphia",2023 Q4,"Finance","A",0,"Post","Go",15702,0.402307692
"Philadelphia",2023 Q4,"Finance","A",0,"Post","Go",34484,0.402307692
"Philadelphia",2023 Q4,"Legal","A",0,"Post","Go",13403,0.402307692
"Philadelphia",2023 Q4,"Finance","A",0,"Post","Go",23037,0.402307692
"Philadelphia",2023 Q4,"Finance","O",0,"Post","Go",21440,0.402307692
"Philadelphia",2024 Q1,"Finance","A",0,"Post","Go",11916,0.41
"Philadelphia",2024 Q1,"Finance","A",0,"Post","Stay",14230,0.41
"Philadelphia",2024 Q1,"Legal","A",0,"Post","Go",43000,0.41
"Philadelphia",2024 Q1,"Finance","A",0,"Post","Stay",13000,0.41
"Philadelphia",2024 Q1,"Tech","A",0,"Post","Stay",64390,0.41
"Philadelphia",2024 Q1,"Finance","A",0,"Post","Go",52785,0.41
"Philadelphia",2024 Q1,"Tech","O",0,"Post","Go",40600,0.41
"Philadelphia",2024 Q1,"Finance","A",0,"Post","Stay",15841,0.41
"Philadelphia",2024 Q2,"Tech","O",0,"Post","Go",42000,0.413846154
"Philadelphia",2024 Q2,"Legal","A",0,"Post","Go",53334,0.413846154
"Philadelphia",2024 Q2,"Legal","A",0,"Post","Stay",14222,0.413846154
"Philadelphia",2024 Q2,"Legal","A",0,"Post","Go",48000,0.413846154
"Philadelphia",2024 Q2,"Finance","A",0,"Post","Go",11688,0.413846154
"Philadelphia",2024 Q2,"Legal","A",0,"Post","Stay",22000,0.413846154
"Philadelphia",2024 Q2,"Tech","O",0,"Post","Go",15035,0.413846154
"Philadelphia",2024 Q3,"Finance","A",0,"Post","Stay",31832,0.400769231
"Philadelphia",2024 Q3,"Finance","A",0,"Post","Go",17202,0.400769231
"Philadelphia",2024 Q3,"Finance","A",0,"Post","Go",35117,0.400769231
"Philadelphia",2024 Q3,"Finance","A",0,"Post","Go",12800,0.400769231
"Philadelphia",2024 Q3,"Legal","A",0,"Post","Stay",82758,0.400769231
"Philadelphia",2024 Q3,"Finance","A",0,"Post","Go",46666,0.400769231
"Philadelphia",2024 Q3,"Finance","A",0,"Post","Go",19882,0.400769231
"Philadelphia",2024 Q3,"Legal","A",0,"Post","Go",12052,0.400769231
"Philadelphia",2024 Q3,"Finance","A",0,"Post","Go",14873,0.400769231
"San Francisco",2018 Q1,"Tech","A",1,"Pre","Stay",31718,1
"San Francisco",2018 Q1,"Tech","A",1,"Pre","Go",16803,1
"San Francisco",2018 Q1,"Tech","O",1,"Pre","Go",30253,1
"San Francisco",2018 Q1,"Tech","A",1,"Pre","Go",28121,1
"San Francisco",2018 Q1,"Legal","A",1,"Pre","Go",78414,1
"San Francisco",2018 Q1,"Tech","O",1,"Pre","Go",48812,1
"San Francisco",2018 Q1,"Tech","O",1,"Pre","Go",57259,1
"San Francisco",2018 Q1,"Tech","A",1,"Pre","Stay",26011,1
"San Francisco",2018 Q1,"Tech","O",1,"Pre","Go",14494,1
"San Francisco",2018 Q1,"Finance","A",1,"Pre","Go",39539,1
"San Francisco",2018 Q1,"Finance","A",1,"Pre","Go",28134,1
"San Francisco",2018 Q2,"Tech","A",1,"Pre","Go",104135,1
"San Francisco",2018 Q2,"Tech","A",1,"Pre","Go",15574,1
"San Francisco",2018 Q2,"Tech","A",1,"Pre","Go",15160,1
"San Francisco",2018 Q2,"Tech","A",1,"Pre","Go",77181,1
"San Francisco",2018 Q2,"Finance","A",1,"Pre","Go",11225,1
"San Francisco",2018 Q2,"Tech","A",1,"Pre","Go",29280,1
"San Francisco",2018 Q2,"Tech","A",1,"Pre","Go",14642,1
"San Francisco",2018 Q2,"Legal","A",1,"Pre","Go",13205,1
"San Francisco",2018 Q2,"Tech","A",1,"Pre","Go",15574,1
"San Francisco",2018 Q2,"Tech","A",1,"Pre","Go",34487,1
"San Francisco",2018 Q2,"Legal","A",1,"Pre","Go",10550,1
"San Francisco",2018 Q2,"Finance","O",1,"Pre","Go",45915,1
"San Francisco",2018 Q2,"Legal","A",1,"Pre","Go",22241,1
"San Francisco",2018 Q2,"Tech","A",1,"Pre","Go",763000,1
"San Francisco",2018 Q2,"Tech","A",1,"Pre","Go",20962,1
"San Francisco",2018 Q2,"Finance","A",1,"Pre","Go",102288,1
"San Francisco",2018 Q3,"Tech","O",1,"Pre","Go",116620,1
"San Francisco",2018 Q3,"Tech","A",1,"Pre","Go",127097,1
"San Francisco",2018 Q3,"Tech","A",1,"Pre","Go",28587,1
"San Francisco",2018 Q3,"Tech","O",1,"Pre","Go",82843,1
"San Francisco",2018 Q3,"Tech","O",1,"Pre","Go",40124,1
"San Francisco",2018 Q3,"Finance","O",1,"Pre","Go",98566,1
"San Francisco",2018 Q3,"Tech","A",1,"Pre","Go",143168,1
"San Francisco",2018 Q3,"Finance","A",1,"Pre","Stay",34824,1
"San Francisco",2018 Q3,"Finance","A",1,"Pre","Go",28312,1
"San Francisco",2018 Q3,"Tech","O",1,"Pre","Go",43310,1
"San Francisco",2018 Q3,"Finance","A",1,"Pre","Go",30436,1
"San Francisco",2018 Q3,"Tech","O",1,"Pre","Go",100850,1
"San Francisco",2018 Q3,"Tech","A",1,"Pre","Go",12731,1
"San Francisco",2018 Q4,"Tech","O",1,"Pre","Go",309457,1
"San Francisco",2018 Q4,"Finance","O",1,"Pre","Go",31699,1
"San Francisco",2018 Q4,"Finance","O",1,"Pre","Go",45649,1
"San Francisco",2019 Q1,"Legal","A",1,"Pre","Go",127640,1
"San Francisco",2019 Q1,"Tech","A",1,"Pre","Stay",490000,1
"San Francisco",2019 Q1,"Tech","A",1,"Pre","Go",23072,1
"San Francisco",2019 Q2,"Tech","A",1,"Pre","Go",69798,1
"San Francisco",2019 Q2,"Finance","A",1,"Pre","Go",26164,1
"San Francisco",2019 Q2,"Tech","O",1,"Pre","Go",51162,1
"San Francisco",2019 Q2,"Finance","O",1,"Pre","Go",41964,1
"San Francisco",2019 Q2,"Finance","O",1,"Pre","Go",24689,1
"San Francisco",2019 Q2,"Tech","A",1,"Pre","Go",117673,1
"San Francisco",2019 Q3,"Tech","A",1,"Pre","Go",26682,1
"San Francisco",2019 Q3,"Finance","A",1,"Pre","Stay",10460,1
"San Francisco",2019 Q3,"Tech","O",1,"Pre","Go",13662,1
"San Francisco",2019 Q3,"Tech","A",1,"Pre","Go",78031,1
"San Francisco",2019 Q3,"Legal","A",1,"Pre","Stay",15165,1
"San Francisco",2019 Q3,"Tech","O",1,"Pre","Stay",185000,1
"San Francisco",2019 Q3,"Tech","O",1,"Pre","Stay",69792,1
"San Francisco",2019 Q4,"Finance","A",1,"Pre","Stay",31170,1
"San Francisco",2019 Q4,"Finance","A",1,"Pre","Stay",15171,1
"San Francisco",2019 Q4,"Tech","A",1,"Pre","Go",79674,1
"San Francisco",2019 Q4,"Tech","A",1,"Pre","Go",51156,1
"San Francisco",2019 Q4,"Tech","A",1,"Pre","Go",36792,1
"San Francisco",2019 Q4,"Finance","A",1,"Pre","Go",3e+05,1
"San Francisco",2019 Q4,"Legal","A",1,"Pre","Stay",63317,1
"San Francisco",2019 Q4,"Tech","O",1,"Pre","Go",56721,1
"San Francisco",2019 Q4,"Legal","A",1,"Pre","Go",31005,1
"San Francisco",2019 Q4,"Tech","O",1,"Pre","Stay",47416,1
"San Francisco",2019 Q4,"Legal","A",1,"Pre","Go",21007,1
"San Francisco",2019 Q4,"Legal","A",1,"Pre","Go",17937,1
"San Francisco",2020 Q1,"Tech","O",1,"Pre","Go",26154,0.718571429
"San Francisco",2020 Q1,"Tech","A",1,"Pre","Stay",94151,0.718571429
"San Francisco",2020 Q1,"Tech","A",1,"Pre","Go",15607,0.718571429
"San Francisco",2020 Q1,"Tech","A",1,"Pre","Go",51684,0.718571429
"San Francisco",2020 Q1,"Tech","A",1,"Pre","Go",35557,0.718571429
"San Francisco",2020 Q1,"Tech","O",1,"Pre","Go",17956,0.718571429
"San Francisco",2020 Q1,"Tech","A",1,"Pre","Go",27542,0.718571429
"San Francisco",2020 Q3,"Legal","A",1,"Post","Stay",112305,0.122142857
"San Francisco",2020 Q3,"Tech","A",1,"Post","Go",14097,0.122142857
"San Francisco",2020 Q3,"Tech","O",1,"Post","Go",96960,0.122142857
"San Francisco",2020 Q3,"Tech","A",1,"Post","Stay",42000,0.122142857
"San Francisco",2020 Q4,"Tech","A",1,"Post","Stay",42000,0.123846154
"San Francisco",2020 Q4,"Tech","A",1,"Post","Go",39786,0.123846154
"San Francisco",2021 Q1,"Legal","A",1,"Post","Go",15639,0.120769231
"San Francisco",2021 Q1,"Finance","A",1,"Post","Stay",88370,0.120769231
"San Francisco",2021 Q1,"Finance","A",1,"Post","Go",24793,0.120769231
"San Francisco",2021 Q2,"Finance","A",1,"Post","Stay",14993,0.158461538
"San Francisco",2021 Q2,"Tech","O",1,"Post","Go",97606,0.158461538
"San Francisco",2021 Q2,"Tech","O",1,"Post","Stay",51162,0.158461538
"San Francisco",2021 Q2,"Finance","A",1,"Post","Stay",17900,0.158461538
"San Francisco",2021 Q2,"Finance","A",1,"Post","Stay",19790,0.158461538
"San Francisco",2021 Q2,"Legal","A",1,"Post","Stay",40925,0.158461538
"San Francisco",2021 Q2,"Tech","O",1,"Post","Stay",49473,0.158461538
"San Francisco",2021 Q2,"Legal","A",1,"Post","Go",16297,0.158461538
"San Francisco",2021 Q2,"Tech","O",1,"Post","Go",50297,0.158461538
"San Francisco",2021 Q2,"Finance","A",1,"Post","Go",21851,0.158461538
"San Francisco",2021 Q3,"Tech","O",1,"Post","Go",57530,0.196923077
"San Francisco",2021 Q3,"Finance","O",1,"Post","Stay",43340,0.196923077
"San Francisco",2021 Q3,"Tech","O",1,"Post","Go",17054,0.196923077
"San Francisco",2021 Q3,"Tech","A",1,"Post","Go",75654,0.196923077
"San Francisco",2021 Q3,"Finance","A",1,"Post","Stay",31217,0.196923077
"San Francisco",2021 Q3,"Tech","O",1,"Post","Stay",84355,0.196923077
"San Francisco",2021 Q3,"Tech","A",1,"Post","Go",48205,0.196923077
"San Francisco",2021 Q3,"Finance","O",1,"Post","Go",26387,0.196923077
"San Francisco",2021 Q3,"Tech","O",1,"Post","Go",26022,0.196923077
"San Francisco",2021 Q3,"Tech","A",1,"Post","Go",53596,0.196923077
"San Francisco",2021 Q3,"Tech","A",1,"Post","Go",194440,0.196923077
"San Francisco",2021 Q3,"Tech","O",1,"Post","Stay",48818,0.196923077
"San Francisco",2021 Q4,"Tech","O",1,"Post","Stay",164000,0.238461538
"San Francisco",2021 Q4,"Tech","A",1,"Post","Go",12715,0.238461538
"San Francisco",2021 Q4,"Tech","A",1,"Post","Go",203000,0.238461538
"San Francisco",2021 Q4,"Finance","A",1,"Post","Stay",206000,0.238461538
"San Francisco",2021 Q4,"Tech","A",1,"Post","Go",29979,0.238461538
"San Francisco",2021 Q4,"Tech","O",1,"Post","Go",12537,0.238461538
"San Francisco",2021 Q4,"Legal","A",1,"Post","Go",32000,0.238461538
"San Francisco",2021 Q4,"Tech","O",1,"Post","Go",25000,0.238461538
"San Francisco",2021 Q4,"Tech","A",1,"Post","Go",23533,0.238461538
